$$,id_respuesta,respuesta,Feedback,correcta,reg_status,created_by,created_date,last_update_by,last_update_date,Id_pregunta,&&
$$,894,,,0,activo,developer,2023-08-07,developer,2023-08-07,290,&&
$$,895,,,0,activo,developer,2024-10-20,developer,2024-10-20,290,&&
$$,896,,,0,activo,developer,2026-01-03,developer,2026-01-03,290,&&
$$,897,Luna estrechó las manos de Alondra entre las suyas.,¡Excelente! Identificaste adecuadamente el complemento directo.,1,activo,developer,2022-05-25,developer,2022-05-25,291,&&
$$,898,Bartola había vivido mucho tiempo en la cueva.,Revisa de nuevo las Opciónes. Éstos son complementos circunstanciales.,0,activo,developer,2023-08-08,developer,2023-08-08,291,&&
$$,899,El amor de Cardenio era para Bartola[00] en todas sus versiones.,Te equivocaste. Éste es un complemento indirecto.,0,activo,developer,2024-10-21,developer,2024-10-21,291,&&
$$,900,Cardenio y Luna estaban atrapados en una celda oscura.,Esta respuesta es incorrecta. Éste es un complemento circunstancial de lugar.,0,activo,developer,2026-01-04,developer,2026-01-04,291,&&
$$,901,Está bajo el influjo del Fuego fatuo de Minerva.,Así es[00] en diferentes partes de la novela y en este fragmento se hace énfasis en ese color rojizo que significa que Minerva ha dominado Anomalía.,1,activo,developer,2022-05-26,developer,2022-05-26,292,&&
$$,902,Así es[00] en diferentes partes de la novela y en este fragmento se hace énfasis en ese color rojizo que significa que Minerva ha dominado Anomalía.,No se trata de un efecto óptico[00] pues otros personajes lo ven igual desde diferentes partes de Anomalía. Además la Caverna está cerrada.,0,activo,developer,2023-08-09,developer,2023-08-09,292,&&
$$,903,Está haciéndose de noche.,No se trata del mismo color rojizo del ocaso[00] que ocurre naturalmente. ,0,activo,developer,2024-10-22,developer,2024-10-22,292,&&
$$,904,Es el color normal que tiene el reino de Anomalía.,No es el color normal[00] pues a todos les llama la atención que esté rojizo.,0,activo,developer,2026-01-05,developer,2026-01-05,292,&&
$$,905,Se escondió allí para proteger mejor a la infanta Alondra.,Revisa de nuevo el texto. La enviaron ahí porque se negó a ser parte de los planes de Minerva. ,0,activo,developer,2022-05-27,developer,2022-05-27,293,&&
$$,906,Supo que ahí estaban Luna y Cardenio[00] y fue a rescatarlos.,Tu respuesta es incorrecta. La enviaron ahí porque tiene un conflicto con alguien. Trata de recordar con quién.,0,activo,developer,2023-08-10,developer,2023-08-10,293,&&
$$,907,Porque no quiso ser parte de los malvados planes de Minerva.,¡Correcto! Al inicio del fragmento dice que ahí terminan encarcelados los detractores[00] es decir[00] la gente que no está de acuerdo con las ideas de otra persona. ,1,activo,developer,2024-10-23,developer,2024-10-23,293,&&
$$,908,Vino a decirles que encontró una salida de la Caverna.,Revisa de nuevo el texto. Ella tampoco puede salir de la Caverna.,0,activo,developer,2026-01-06,developer,2026-01-06,293,&&
$$,909,Se siente optimista con respecto a escapar.,No expresa optimismo en este fragmento del texto. ,0,activo,developer,2022-05-28,developer,2022-05-28,294,&&
$$,910,Se siente muy angustiada por el encierro.,No expresa angustia en este fragmento del texto. ,0,activo,developer,2023-08-11,developer,2023-08-11,294,&&
$$,911,Extraña mucho a sus hermanos.,¡Correcto! Se acuerda de ellos cuando se reencuentran Cardenio y Bartola[00] y le pregunta por ellos a Bartola. ,1,activo,developer,2024-10-24,developer,2024-10-24,294,&&
$$,912,Tiene curiosidad acerca de Alondra.,El texto dice que se le acerca con timidez[00] no con curiosidad. ,0,activo,developer,2026-01-07,developer,2026-01-07,294,&&
$$,913,Uno es ayudante del otro.,No hay información en el texto que indique esta relación. ,0,activo,developer,2022-05-29,developer,2022-05-29,296,&&
$$,914,Son viejos conocidos.,Así es[00] Bartola dice que la voz de Cardenio es difícil de olvidar[00] por lo que quizá hace mucho tiempo que no se veían. ,1,activo,developer,2023-08-12,developer,2023-08-12,296,&&
$$,915,Son enemigos. ,La respuesta es incorrecta. Se vuelven a ver con gusto. ,0,activo,developer,2024-10-25,developer,2024-10-25,296,&&
$$,916,Son desconocidos.,Lee nuevamente el texto. Ya se conocen. ,0,activo,developer,2026-01-08,developer,2026-01-08,296,&&
$$,917,Solemos ocultar nuestras emociones a las demás personas[00] así que mentimos un poco.,Ésta no es una enseñanza que se extrae de este personaje.,0,activo,developer,2022-05-30,developer,2022-05-30,297,&&
$$,918,Hay que cuidarse de las personas que se muestran iguales en todas las circunstancias.,Vuelve a leer las Opciónes. Una persona que se muestra igual en todas las circunstancias es alguien ecuánime[00] y no se le debe de tener cuidado.,0,activo,developer,2023-08-13,developer,2023-08-13,297,&&
$$,919,Las personas no somos genuinas[00] pues cada quien muestra una cara distinta.,Vuelve a leer las Opciónes. Ésta no es una enseñanza que se extrae de este personaje. ,0,activo,developer,2024-10-26,developer,2024-10-26,297,&&
$$,920,Las personas tenemos muchas facetas[00] no sólo somos lo que se ve a simple vista.,¡Excelente! Bartola le enseña a Luna (y al lector) que hay muchas más capas de emociones que están dentro de una persona[00] y las experiencias de la vida van sacando esas capas.,1,activo,developer,2026-01-09,developer,2026-01-09,297,&&
$$,921,Como Luna se distrae fácilmente[00] es desconsiderado de su parte no preocuparse por cómo estarán sus hermanos.,Tu respuesta es incorrecta. De hecho sí se preocupa[00] y cuando ve a Cardenio reunirse con Bartola desea volver a ver a sus hermanos más que cualquier otra cosa.,0,activo,developer,2022-05-31,developer,2022-05-31,298,&&
$$,922,Resulta impresionante que[00] siendo tan pequeña[00] Luna sepa dónde está la salida de la Caverna.,Vuelve leer. Luna no sabía dónde estaba la salida. ,0,activo,developer,2023-08-14,developer,2023-08-14,298,&&
$$,923,Bartola se deja llevar muy fácilmente por la nostalgia y la desesperación.,Tiene un momento de nostalgia[00] pero rápidamente se repone; además no se lee que esté desesperada. ,0,activo,developer,2024-10-27,developer,2024-10-27,298,&&
$$,924,Alondra debe ser una persona muy valiosa para Bartola[00] ya que la escondió muy bien.  \n ,¡Excelente! La ha tenido escondida durante mucho tiempo. ,1,activo,developer,2026-01-10,developer,2026-01-10,298,&&
$$,925,c,¡Muy bien pensado! Sin duda has leído con atención y planificado una opción diferente para el escape de los personajes. Bartola[00] con su aura y la luz que entra en el lugar[00] puede iluminar para que la última pieza sea encontrada.,1,activo,developer,2022-06-01,developer,2022-06-01,299,&&
$$,926,a,Tu respuesta es incorrecta. Recuerda que Cardenio puede adoptar diferentes formas[00] pero no puede tener las funciones de las figuras que adopta.,0,activo,developer,2023-08-15,developer,2023-08-15,299,&&
$$,927,b,¡Concéntrate! Esta opción puede que no sea la más adecuada[00] ya que Luna tardaría demasiado. Además de que no hay forma que pueda ver dónde buscar sin algo que le permita mayor visibilidad.,0,activo,developer,2024-10-28,developer,2024-10-28,299,&&
$$,928,d,La respuesta es incorrecta. Considera que Minerva quiere dominar todo y hacer que todo sea igual. Para ella[00] negociar no es una opción.,0,activo,developer,2026-01-11,developer,2026-01-11,299,&&
$$,929,,¡Bien hecho! Recuerda que el desarrollo de las habilidades socioemocionales debe ser constante[00] por lo que te invitamos a seguir escribiendo al respecto.,0,activo,developer,2022-06-02,developer,2022-06-02,300,&&
$$,930,,,0,activo,developer,2023-08-16,developer,2023-08-16,300,&&
$$,931,,,0,activo,developer,2024-10-29,developer,2024-10-29,300,&&
$$,932,,,0,activo,developer,2026-01-12,developer,2026-01-12,300,&&
$$,933,Para explicar que las teorías éticas ayudan tomar decisiones.,Esta explicación no está dada por las preguntas[00] sino por el párrafo anterior a la descripción de todas las teorías.,0,activo,developer,2022-06-03,developer,2022-06-03,303,&&
$$,934,Para generar un debate acerca del problema del material para el experimento.,La respuesta es incorrecta. Este problema se plantea como ejemplo en la lectura[00] pero no hay instrucciones para generar un debate. Además[00] si realizas esta lectura de manera individual[00] no se puede hacer un debate.,0,activo,developer,2023-08-17,developer,2023-08-17,303,&&
$$,935,Para enfatizar los inconvenientes de no cumplir con las reglas.,Las preguntas no plantean esta cuestión.,0,activo,developer,2024-10-30,developer,2024-10-30,303,&&
$$,936,Para hacerte reflexionar en qué te vas a basar para tomar una decisión.,¡Muy bien! Se llaman “preguntas retóricas”[00] y su objetivo es que pienses por ti mismo. En este caso[00] que pienses qué harías en esa situación[00] basándote en una teoría de tu elección.,1,activo,developer,2026-01-13,developer,2026-01-13,303,&&
$$,937,ética de la virtud,¡Sí! A veces lo que es bueno para la mayoría no es lo justo para todos. El texto señala que la ética de la virtud se basa en actitudes como la justicia y la prudencia.,1,activo,developer,2022-06-04,developer,2022-06-04,304,&&
$$,938,racionalismo,Lee de nuevo. El racionalismo se basa en el cumplimiento de una regla[00] independientemente de si ésta es justa o no. ,0,activo,developer,2023-08-18,developer,2023-08-18,304,&&
$$,939,emotivismo,Relee las Opciónes. El emotivismo se basa en sentimientos para tomar las decisiones[00] no en la justicia. ,0,activo,developer,2024-10-31,developer,2024-10-31,304,&&
$$,940,ética del cuidado,Tu respuesta fue equivocada. La ética del cuidado da prioridad a las relaciones entre las personas.,0,activo,developer,2026-01-14,developer,2026-01-14,304,&&
$$,941,Que todas las personas son virtuosas.,El texto no dice eso[00] y además es imposible que todas las personas sean virtuosas.,0,activo,developer,2022-06-05,developer,2022-06-05,305,&&
$$,942,Que siempre es mejor lo que beneficia a la mayoría.,Esto no siempre es cierto. En el texto se plantea solamente una teoría que se basa en esta idea.,0,activo,developer,2023-08-19,developer,2023-08-19,305,&&
$$,943,Que las decisiones siempre implican inconvenientes.,Esto es cierto[00] aunque no es la base de las teorías éticas.,0,activo,developer,2024-11-01,developer,2024-11-01,305,&&
$$,944,Que el ser humano tiene libertad de elección.,Así es. El texto establece la libertad como principio en el cual se basan las teorías éticas. Para decidir primero se debe ser libre.,1,activo,developer,2026-01-15,developer,2026-01-15,305,&&
$$,945,emotivismo,Tu respuesta es incorrecta[00] pues no se mencionan los sentimientos para resolver el problema. ,0,activo,developer,2022-06-06,developer,2022-06-06,306,&&
$$,946,racionalismo,Vuelve a leer[00] porque[00] aunque parezca que se está actuando por el “deber ser”[00] realmente no se está siguiendo una regla preestablecida. ,0,activo,developer,2023-08-20,developer,2023-08-20,306,&&
$$,947,utilitarismo,En efecto[00] el beneficio para la mayoría es el parámetro que guía esta decisión.,1,activo,developer,2024-11-02,developer,2024-11-02,306,&&
$$,948,ética del cuidado,Tu respuesta es incorrecta. Aunque las relaciones entre compañeros se mejorarían[00] realmente no es lo que se está buscando al compartir los materiales para el experimento.,0,activo,developer,2026-01-16,developer,2026-01-16,306,&&
$$,949,ética de la virtud,Vuelve a leer tu respuesta. Independientemente de si fue justo o injusto[00] se cumplió una regla. ,0,activo,developer,2022-06-07,developer,2022-06-07,307,&&
$$,950,racionalismo,¡Muy bien! Relacionaste esta decisión con el acto de cumplir de manera estricta y obligatoria una regla. ,1,activo,developer,2023-08-21,developer,2023-08-21,307,&&
$$,951,utilitarismo,Tu selección es incorrecta. El bien de la mayoría hubiera sido compartir el material. En este planteamiento no fue así. ,0,activo,developer,2024-11-03,developer,2024-11-03,307,&&
$$,952,ética del cuidado,Te equivocaste[00] pues independientemente del aprecio que exista entre profesora y estudiantes y entre compañeros se cumplió una regla.,0,activo,developer,2026-01-17,developer,2026-01-17,307,&&
$$,953,ética de la virtud,Vuelve a leer las Opciónes. Compartir material implica que la calificación de Camila baja[00] lo cual es injusto porque ella sí cumplió con llevar el material.,0,activo,developer,2022-06-08,developer,2022-06-08,308,&&
$$,954,ética del cuidado,¡Así es! Camila le dio prioridad a su amistad con Marina[00] por encima de su calificación.,1,activo,developer,2023-08-22,developer,2023-08-22,308,&&
$$,955,utilitarismo,Tu respuesta es incorrecta. Aunque ambas consiguen hacer su experimento[00] ninguna obtendrá el mayor beneficio[00] que sería una buena calificación. ,0,activo,developer,2024-11-04,developer,2024-11-04,308,&&
$$,956,racionalismo,Te equivocaste. Si se tratara de cumplir la regla[00] Camila no compartiría el material con su amiga.,0,activo,developer,2026-01-18,developer,2026-01-18,308,&&
$$,957,,¡Bien hecho! Recuerda que el desarrollo de las habilidades socioemocionales debe ser constante[00] por lo que te invitamos a seguir escribiendo al respecto.,0,activo,developer,2022-06-09,developer,2022-06-09,310,&&
$$,958,,,0,activo,developer,2023-08-23,developer,2023-08-23,310,&&
$$,959,,,0,activo,developer,2024-11-05,developer,2024-11-05,310,&&
$$,960,,,0,activo,developer,2026-01-19,developer,2026-01-19,310,&&
$$,961,Vino a salvarla un luminoso zorro blanco.,Vuelve a leer. Aurora[00] a quien René liberó[00] tiene la forma de un zorro.,0,activo,developer,2022-06-10,developer,2022-06-10,311,&&
$$,962,Encontró a sus hermanos antes de que se acabara el tiempo.,En este momento de la historia René aún no se reúne con sus hermanos.,0,activo,developer,2023-08-24,developer,2023-08-24,311,&&
$$,963,Encontró dentro de ella la voluntad para perdonar.,En el texto no dice que perdonara a su papá. En el caso de Ingrid[00] es René quien pide perdón.,0,activo,developer,2024-11-06,developer,2024-11-06,311,&&
$$,964,Tuvo autocontrol suficiente para no caer en las trampas.,Así es[00] tuvo la capacidad de darse cuenta de que las imágenes de Ingrid y de su papá eran espejismos que decían cosas falsas.,1,activo,developer,2026-01-20,developer,2026-01-20,311,&&
$$,965,René,Es a René a quien le hablan. ,0,activo,developer,2022-06-11,developer,2022-06-11,312,&&
$$,966,El papá,¡Muy bien! Se trata del papá explicando por qué se fue. ,1,activo,developer,2023-08-25,developer,2023-08-25,312,&&
$$,967,Aurora,No aparece al inicio del fragmento. ,0,activo,developer,2024-11-07,developer,2024-11-07,312,&&
$$,968,Ingrid,No habla al inicio del fragmento. ,0,activo,developer,2026-01-21,developer,2026-01-21,312,&&
$$,969,arrepentimiento,¡Excelente! Estas palabras demuestran que le hubiera gustado actuar diferente esa mañana en la escuela y haberla tratado mejor.,1,activo,developer,2022-06-12,developer,2022-06-12,313,&&
$$,970,desconfianza,Analiza el de nuevo el texto. René no muestra tener desconfianza hacia Ingrid[00] al contrario[00] desea hacer que Ingrid confíe en ella de ahora en adelante.,0,activo,developer,2023-08-26,developer,2023-08-26,313,&&
$$,971,incredulidad,Tu respuesta es incorrecta. René siente incredulidad al escuchar las palabras que la imagen de su padre le dice[00] no cuando platica con Ingrid.,0,activo,developer,2024-11-08,developer,2024-11-08,313,&&
$$,972,tristeza,Te equivocaste. Siente tristeza cuando no ve a sus hermanos[00] pero en esta sección está con Ingrid[00] por lo que el sentimiento es otro.,0,activo,developer,2026-01-22,developer,2026-01-22,313,&&
$$,973,En ese momento decide perdonarlo.,Tu respuesta es incorrecta. En el texto no dice que lo perdona.,0,activo,developer,2022-06-13,developer,2022-06-13,314,&&
$$,974,Porque en el fondo lo quiere.,Aunque es verdad que lo quiere[00] ésa no es la razón por la que no lo empuja.,0,activo,developer,2023-08-27,developer,2023-08-27,314,&&
$$,975,En su lugar se aparece Ingrid.,Vuelve a leer las Opciónes. Ingrid se aparece después de que René decide no empujar a su papá.,0,activo,developer,2024-11-09,developer,2024-11-09,314,&&
$$,976,Se percata de que no es él.,En efecto[00] como no le suena lógico lo que está diciendo el papá[00] comparado con los buenos recuerdos que guarda de él[00] se da cuenta de que en realidad no es su padre quien les está hablando.,1,activo,developer,2026-01-23,developer,2026-01-23,314,&&
$$,977,Para hacerla desistir de buscarlos.,Tu respuesta es incorrecta. Ingrid tiene otras intenciones.,0,activo,developer,2022-06-14,developer,2022-06-14,315,&&
$$,978,Para convencerla de que se vaya de Anomalía.,Te equivocaste. Es verdad que está buscando una reacción negativa[00] pero no es ésta.,0,activo,developer,2023-08-28,developer,2023-08-28,315,&&
$$,979,Para causarle ira y tentarla a empujarla.,¡Correcto! Enfocar la atención en una emoción negativa puede motivar impulsos de consecuencias fatales.,1,activo,developer,2024-11-10,developer,2024-11-10,315,&&
$$,980,Para quitarle toda esperanza de salir de ahí.,Tu respuesta es incorrecta. Esto significaría que René no haga algo más[00] y[00] al contrario[00] Ingrid quiere provocar una acción.,0,activo,developer,2026-01-24,developer,2026-01-24,315,&&
$$,981,La bruma te envuelve para que no veas nada y te somete para lanzarte al precipicio.,Tu respuesta es incorrecta. Sí envuelve[00] pero no te atrapa ni te lleva a ningún lado.,0,activo,developer,2022-06-15,developer,2022-06-15,316,&&
$$,982,La bruma se espesa y te separa de tus amigos para que quedes aislado y te angusties.,Casi acertaste. Sí da la sensación de angustia[00] pero no se detiene ahí la trampa.,0,activo,developer,2023-08-29,developer,2023-08-29,316,&&
$$,983,La bruma toma la forma y la voz de un ser querido y trata de manipular tus sentimientos.,Así es[00] trata de sacar los peores impulsos de la gente mediante palabras hirientes.,1,activo,developer,2024-11-11,developer,2024-11-11,316,&&
$$,984,La bruma empieza a lanzar voces y sonidos que te hipnotizan y hacen que te pierdas.,No es correcta la respuesta. Aunque posteriormente habrá personas ficticias que hablen[00] la bruma no hipnotiza ni hace que te pierdas.,0,activo,developer,2026-01-25,developer,2026-01-25,316,&&
$$,985,el poder de una disculpa,¡Excelente! Identificaste que René por fin comprende el valor que representa disculparse con Ingrid.,1,activo,developer,2022-06-16,developer,2022-06-16,317,&&
$$,986,la importancia de la inteligencia,Tu respuesta es incorrecta. Si bien René fue lo suficientemente inteligente para no caer en la trampa del viento erebo[00] ésta no es la lección principal del fragmento.,0,activo,developer,2023-08-30,developer,2023-08-30,317,&&
$$,987,el valor del trabajo en equipo,Te equivocaste. Aquí la prueba que pasó René fue individual. ,0,activo,developer,2024-11-12,developer,2024-11-12,317,&&
$$,988,las ventajas de la imaginación,Éste no es el tema principal del fragmento. ,0,activo,developer,2026-01-26,developer,2026-01-26,317,&&
$$,989,a.,Vuelve a leer las Opciónes. Recuerda que René piensa el mal que ha recibido en el caso de su papá y el mal que ha hecho en el caso de Ingrid.,0,activo,developer,2022-06-17,developer,2022-06-17,319,&&
$$,990,b.,¡Atención! René de hecho se acerca a Ingrid para abrazarla. Cuidado[00] estás dejando de leer detalles valiosos para ti y para entender la lectura.,0,activo,developer,2023-08-31,developer,2023-08-31,319,&&
$$,991,c.,¡Concéntrate! Si René[00] para bien[00] perdonó a su padre[00] no sucedió lo mismo con Ingrid. Regresa a la lectura y verás la diferencia.,0,activo,developer,2024-11-13,developer,2024-11-13,319,&&
$$,992,d.,¡Acertaste! René no piensa directamente en el perdón[00] antes de perdonar trae recuerdos que la hacen sentir bien y por los cuales vale la pena brindar y pedir perdón.,1,activo,developer,2026-01-27,developer,2026-01-27,319,&&
$$,993,,¡Bien hecho! Recuerda que el desarrollo de las habilidades socioemocionales debe ser constante[00] por lo que te invitamos a seguir escribiendo al respecto.,0,activo,developer,2022-06-18,developer,2022-06-18,320,&&
$$,994,,,0,activo,developer,2023-09-01,developer,2023-09-01,320,&&
$$,995,,,0,activo,developer,2024-11-14,developer,2024-11-14,320,&&
$$,996,,,0,activo,developer,2026-01-28,developer,2026-01-28,320,&&
$$,997,Complemento de objeto indirecto.,No hay un complemento de objeto indirecto en esta oración.,0,activo,developer,2022-06-19,developer,2022-06-19,321,&&
$$,998,Complemento de objeto directo.,¡Muy bien! Identificaste correctamente el objeto directo.,1,activo,developer,2023-09-02,developer,2023-09-02,321,&&
$$,999,Complemento circunstancial de instrumento.,Dicho complemento sería: “con la ayuda de muchísimos litros de agua”. ,0,activo,developer,2024-11-15,developer,2024-11-15,321,&&
$$,1000,Complemento circunstancial de tiempo.,Dicho complemento sería: “Todos los días”. ,0,activo,developer,2026-01-29,developer,2026-01-29,321,&&
$$,1001,Porque son mucho más eficientes para accionar baterías que los combustibles fósiles.,El texto no señala que ésta sea la razón por la que se buscan materiales alternativos.,0,activo,developer,2022-06-20,developer,2022-06-20,323,&&
$$,1002,Porque estas alternativas son cien por ciento amigables con el ambiente.,Revisa de nuevo las Opciónes. El texto da varios argumentos por los que el litio pudiera no ser tan amigable con el ambiente.,0,activo,developer,2023-09-03,developer,2023-09-03,323,&&
$$,1003,Porque la necesidad de energías para la vida actual hace difícil reducir su consumo.,En efecto[00] al inicio el texto señala que los servicios como el transporte o la luz en casa son necesarios para la vida actual.,1,activo,developer,2024-11-16,developer,2024-11-16,323,&&
$$,1004,Porque hay reservas de estos materiales en muchas partes del mundo.,El texto no señala que ésta sea la razón por la que se buscan materiales alternativos.,0,activo,developer,2026-01-30,developer,2026-01-30,323,&&
$$,1005,Para dimensionar la cantidad de agua que se utiliza en la extracción del litio.,¡Excelente! Se utiliza para explicar cuánta agua se utiliza en la extracción de litio. De esta manera el texto proporciona una referencia más cercana a la vida cotidiana.,1,activo,developer,2022-06-21,developer,2022-06-21,324,&&
$$,1006,Para comparar cuánto litio cabría en una alberca olímpica.,El texto no habla de cuánto litio cabría en la alberca sino del agua equivalente a llenar una alberca olímpica.,0,activo,developer,2023-09-04,developer,2023-09-04,324,&&
$$,1007,Para informar de la cantidad de litio que se extrae diariamente.,Tu selección es incorrecta. Este dato lo proporciona aparte[00] pero la idea principal de ese párrafo se enfoca en la cantidad de agua que se utiliza para extraer litio.,0,activo,developer,2024-11-17,developer,2024-11-17,324,&&
$$,1008,Para concluir que el agua se está acabando más rápido que el litio.,Esta conclusión no se menciona en la lectura.,0,activo,developer,2026-01-31,developer,2026-01-31,324,&&
$$,1009,Para proponer la idea de ya no utilizar baterías hechas de litio.,Esta respuesta es incorrecta. Más bien reflexiona acerca de las desventajas de su minería y extracción.,0,activo,developer,2022-06-22,developer,2022-06-22,325,&&
$$,1010,Para invitar al lector a unirse a los activistas que defienden los ecosistemas.,Vuelve a leer las Opciónes. El texto menciona que hay activistas que desean que no haya explotación de litio[00] pero no invita al lector a unirse a la causa.,0,activo,developer,2023-09-05,developer,2023-09-05,325,&&
$$,1011,Para hacer reflexionar acerca de si el litio es una elección ecológica adecuada.,Así es[00] el propósito es señalar que no todo son ventajas cuando se piensa en el litio como una alternativa al combustible fósil.,1,activo,developer,2024-11-18,developer,2024-11-18,325,&&
$$,1012,Para informar acerca de las afectaciones que sufren los pobladores cercanos a las minas.,Casi acertaste. Estas afectaciones también son desventajas[00] pero informar de esto no es el propósito principal del texto.,0,activo,developer,2026-02-01,developer,2026-02-01,325,&&
$$,1013,Para invitar a reflexionar acerca de problemas sociales que genera la explotación del litio.,La respuesta es incorrecta. Esto lo hace en párrafos anteriores de la lectura[00] no en la pregunta final.,0,activo,developer,2022-06-23,developer,2022-06-23,326,&&
$$,1014,Para recordar que existen otros materiales que también podrían utilizarse además del litio.,Esta idea no aparece en el texto.,0,activo,developer,2023-09-06,developer,2023-09-06,326,&&
$$,1015,Para señalar que no es tan sencillo reducir el consumo de agua en la minería del litio.,Vuelve a leer las Opciónes. Esto lo hace en párrafos anteriores de la lectura[00] no en la pregunta final.,0,activo,developer,2024-11-19,developer,2024-11-19,326,&&
$$,1016,Para indicar que aún no es claro si la explotación del litio trae más beneficios que inconvenientes.,¡Correcto! El texto no da una conclusión definitiva acerca de las bondades ecológicas del litio.,1,activo,developer,2026-02-02,developer,2026-02-02,326,&&
$$,1017,https://www.minmineria.cl/%C2%BFque-es-el-litio/,Fíjate bien en el nombre del sitio: explica qué es el litio.,1,activo,developer,2022-06-24,developer,2022-06-24,327,&&
$$,1018,https://camiper.com/tiempominero-noticias-en-mineria-para-el-peru-y-el-mundo/reservas-de-litio-en-el-mundo-paises-con-mayor-cantidad/,¡Muy bien! Identificaste que el nombre del sitio menciona “países del mundo con mayor cantidad”.,0,activo,developer,2023-09-07,developer,2023-09-07,327,&&
$$,1019,https://www.gaceta.unam.mx/mexico-posee-litio-pero-no-tiene-capacidad-para-explotarlo/,Vuelve a leer. El nombre de este sitio indica que se va a tratar el caso particular de México[00] que[00] por cierto[00] no tiene capacidad para explotar el litio.,0,activo,developer,2024-11-20,developer,2024-11-20,327,&&
$$,1020,https://investiga.unlp.edu.ar/especiales/litio-17104,El nombre de este sitio es muy general y no especifica las cantidades por país.,0,activo,developer,2026-02-03,developer,2026-02-03,327,&&
$$,1021,Litio: el proceso de la mina al auto eléctrico.,La lectura no habla de cómo se procesa el litio y cómo se utiliza en fábricas de automóviles.,0,activo,developer,2022-06-25,developer,2022-06-25,328,&&
$$,1022,¿Puede cumplir el litio su promesa de ser sustentable?,¡Excelente! Este título toma en cuenta la reflexión que hace el texto acerca de las ventajas y desventajas que tiene la explotación del litio.,1,activo,developer,2023-09-08,developer,2023-09-08,328,&&
$$,1023,¿Quién gana la carrera sudamericana por los yacimientos de litio?,La lectura no se centra en la competencia que hay entre los países[00] solamente muestra la tabla de países productores para dar una idea de qué parte del mundo es más rica en litio.,0,activo,developer,2024-11-21,developer,2024-11-21,328,&&
$$,1024,Voces se levantan contra la explotación minera y a favor de la vida.,La lectura no se centra en el problema social que genera la explotación del litio[00] sólo lo menciona como ejemplo de las desventajas de la minería de litio.,0,activo,developer,2026-02-04,developer,2026-02-04,328,&&
$$,1025,El impacto que tiene sobre la calidad del aire.,Esto es incorrecto. En realidad[00] como se dijo en la lectura[00] el litio prácticamente no contamina el aire.,0,activo,developer,2022-06-26,developer,2022-06-26,329,&&
$$,1026,Su alto costo monetario.,Esta respuesta no es la adecuada. Este aspecto ni siquiera está directamente relacionado con sus efectos sobre el ambiente.,0,activo,developer,2023-09-09,developer,2023-09-09,329,&&
$$,1027,Que[00] al tratarse de un recurso no renovable[00] se acabará pronto.,Es cierto[00] el litio es un recurso no renovable[00] pero ésta no es la razón por la que su extracción podría traer efectos muy nocivos para el medio ambiente.,0,activo,developer,2024-11-22,developer,2024-11-22,329,&&
$$,1028,La cantidad de agua que requiere su procesamiento.,¡Es correcto! La cantidad de agua que se necesita para extraer el litio contribuye a la escasez de agua que se padece actualmente.,1,activo,developer,2026-02-05,developer,2026-02-05,329,&&
$$,1029,,¡Bien hecho! Recuerda que el desarrollo de las habilidades socioemocionales debe ser constante[00] por lo que te invitamos a seguir escribiendo al respecto.,0,activo,developer,2022-06-27,developer,2022-06-27,330,&&
$$,1030,,,0,activo,developer,2023-09-10,developer,2023-09-10,330,&&
$$,1031,,,0,activo,developer,2024-11-23,developer,2024-11-23,330,&&
$$,1032,,,0,activo,developer,2026-02-06,developer,2026-02-06,330,&&
$$,1033,En aquel recuerdo[00] René soltaba algunas lágrimas. ,¡Excelente! La terminación -aba señala el tiempo copretérito. ,1,activo,developer,2022-06-28,developer,2022-06-28,331,&&
$$,1034,Luego giró el florete y lo clavó en su propio pecho. ,Estos verbos están conjugados en tiempo pasado. ,0,activo,developer,2023-09-11,developer,2023-09-11,331,&&
$$,1035,Nosotros estaremos bien.,Este verbo está conjugado en tiempo futuro. ,0,activo,developer,2024-11-24,developer,2024-11-24,331,&&
$$,1036,Wil sacó la lágrima de kraken y abrazó a sus hermanas. ,Estos verbos están conjugados en tiempo pasado. ,0,activo,developer,2026-02-07,developer,2026-02-07,331,&&
$$,1037,Modo subjuntivo[00] tiempo pasado[00] segunda persona del singular.,Estas características corresponderían a la conjugación quisieras. ,0,activo,developer,2022-06-29,developer,2022-06-29,332,&&
$$,1038,Modo imperativo[00] primera persona del plural.,Estas características corresponderían a la conjugación queramos.  ,0,activo,developer,2023-09-12,developer,2023-09-12,332,&&
$$,1039,Modo indicativo[00] tiempo presente[00] tercera persona del plural.,¡Muy bien! Estas características corresponderían a la conjugación señalada. ,1,activo,developer,2024-11-25,developer,2024-11-25,332,&&
$$,1040,Modo subjuntivo[00] tiempo presente[00] primera persona del singular.,Estas características corresponderían a la conjugación quiera.,0,activo,developer,2026-02-08,developer,2026-02-08,332,&&
$$,1041,Tener el control total de Anomalía.,Tu respuesta es incorrecta. Wil dice que quieren salir al mundo de los hermanos. ,0,activo,developer,2022-06-30,developer,2022-06-30,335,&&
$$,1042,Quieren salir al mundo de los hermanos.,Correcto. Wil explica que los vientos querían salir por el agujero del jardín de Ingrid.,1,activo,developer,2023-09-13,developer,2023-09-13,335,&&
$$,1043,Hacer que los hermanos olviden todos sus recuerdos. ,Tu respuesta es incorrecta. No se menciona que puedan hacer esto ni que ésa sea su intención. ,0,activo,developer,2024-11-26,developer,2024-11-26,335,&&
