$$,id_respuesta,respuesta,Feedback,correcta,reg_status,created_by,created_date,last_update_by,last_update_date,Id_pregunta,&&
$$,1909,darse cuenta de su cobardía,Fue cobarde con Ingrid[00] pero esto le produce vergüenza[00] no rabia. ,0,activo,developer,2021-11-19,developer,2021-11-19,318,&&
$$,1909,la sensación de abandono,¡Correcto! Está enojada porque su padre los abandonó. ,1,activo,developer,2021-11-19,developer,2021-11-19,318,&&
$$,1909,el trato preferente a otro de los hermanos,No se menciona que el papá prefiriera a otro de sus hermanos. ,0,activo,developer,2021-11-19,developer,2021-11-19,318,&&
$$,1909,a[00] c[00] d,¡Muy bien! Identificaste correctamente las características que se mencionan en el texto.,1,activo,developer,2021-11-19,developer,2021-11-19,322,&&
$$,1909,a[00] b[00] e,El texto no indica que sea barato o que almacena la electricidad.,0,activo,developer,2021-11-19,developer,2021-11-19,322,&&
$$,1909,b[00] c[00] d,Revisa de nuevo[00] tuviste un error. El texto no indica que sea barato.,0,activo,developer,2021-11-19,developer,2021-11-19,322,&&
$$,1909,c[00] e[00] f,El texto no indica que almacena la electricidad o resiste la corrosión.,0,activo,developer,2021-11-19,developer,2021-11-19,322,&&
$$,1909,1[00] 3 y 6,Ninguno de estos verbos está conjugado en pasado. ,0,activo,developer,2021-11-19,developer,2021-11-19,333,&&
$$,1909,1[00] 5 y 6,Solamente supo está conjugado en pasado. ,0,activo,developer,2021-11-19,developer,2021-11-19,333,&&
$$,1909,2[00] 4 y 5,¡Correcto! Identificaste los verbos en pasado. ,1,activo,developer,2021-11-19,developer,2021-11-19,333,&&
$$,1909,2[00] 3 y 5,El verbo lloraba está en copretérito. ,0,activo,developer,2021-11-19,developer,2021-11-19,333,&&
$$,1909,Alondra le pasa a Wil el monocular[00] mas no el piojo. ,De Lus.,0,activo,developer,2021-11-19,developer,2021-11-19,334,&&
$$,1909,Ni Lus ni Alondra tienen piojos que contengan el recuerdo que Wil quiere proyectar. ,Ni Lus ni Alondra tienen piojos que contengan el recuerdo que Wil quiere proyectar. ,0,activo,developer,2021-11-19,developer,2021-11-19,334,&&
$$,1909,De Wil.,¡Muy bien! Tenía que ser de alguien que hubiera vivido ese recuerdo. ,1,activo,developer,2021-11-19,developer,2021-11-19,334,&&
$$,1909,De René. ,Te equivocaste. Wil no le quita el piojo a René[00] sino que lo toma de su propia cabeza[00] pues él también vivió ese momento con René. ,0,activo,developer,2021-11-19,developer,2021-11-19,334,&&
$$,1909,un agujero de luz,Tu respuesta es incorrecta. El Fuego fatuo abre un agujero de luz en el cielo. ,0,activo,developer,2021-11-19,developer,2021-11-19,336,&&
$$,1909,una lágrima,Ésta es la lágrima de kraken. ,0,activo,developer,2021-11-19,developer,2021-11-19,336,&&
$$,1909,una libélula gigante,¡Correcto! El Fuego fatuo se manifiesta en forma de una enorme libélula en llamas.,1,activo,developer,2021-11-19,developer,2021-11-19,336,&&
$$,1909,una bruma espesa,Te equivocaste. La bruma no se menciona en este fragmento. ,0,activo,developer,2021-11-19,developer,2021-11-19,336,&&
$$,1909,1a[00] 2b[00] 3c[00] 4d,Vuelve a revisar las características de cada tipo de comercio. Por ejemplo[00] las monedas no se echan a perder.,0,activo,developer,2021-11-19,developer,2021-11-19,344,&&
$$,1909,1b[00] 2a[00] 3d[00] 4c,Tu respuesta es incorrecta. Las semillas no son falsificables y las criptomonedas no se echan a perder[00] pues son digitales.,0,activo,developer,2021-11-19,developer,2021-11-19,344,&&
$$,1909,1c[00] 2b[00] 3a y 4d,¡Muy bien! Identificaste correctamente las características de cada moneda y sus diferencias.,1,activo,developer,2021-11-19,developer,2021-11-19,344,&&
$$,1909,1d[00] 2c[00] 3a[00] 4b,Vuelve a revisar las características de cada tipo de comercio. Por ejemplo[00] los billetes no se echan a perder y justamente la ventaja de la criptomoneda es que es casi imposible de falsificar.,0,activo,developer,2021-11-19,developer,2021-11-19,344,&&
$$,1909,a[00] e[00] f,Esta opción es incorrecta. Los billetes siguen siendo objetos físicos que hay que llevar de un lugar a otro[00] no son digitales.,0,activo,developer,2021-11-19,developer,2021-11-19,346,&&
$$,1909,a[00] c[00] d,Lee de nuevo. Éstos son ejemplos de comercio que se basa en darle un valor a un objeto.,0,activo,developer,2021-11-19,developer,2021-11-19,346,&&
$$,1909,b[00] e[00] f,¡Correcto! Estos tipos de comercio se basan en información digital[00] no en objetos físicos.,1,activo,developer,2021-11-19,developer,2021-11-19,346,&&
$$,1909,b[00] d[00] e,La sal era un objeto físico al cual se le daba un valor para intercambiarla por otras mercancías.,0,activo,developer,2021-11-19,developer,2021-11-19,346,&&
$$,1909,instituciones bancarias / los gobiernos,Te equivocaste. Los conceptos que escogiste no reflejan la idea principal del texto. La intención de introducir las criptomonedas al mercado no era darle mayor importancia a las instituciones bancarias.,0,activo,developer,2021-11-19,developer,2021-11-19,349,&&
$$,1909,transacciones económicas / las instituciones bancarias,¡En efecto! Lo entendiste muy bien. Identificaste los conceptos principales y los pusiste en el orden correcto. Las criptomonedas funcionan como una alternativa para realizar transacciones económicas sin la necesidad de recurrir a un banco.,1,activo,developer,2021-11-19,developer,2021-11-19,349,&&
$$,1909,instituciones bancarias / transacciones económicas,Necesitas revisar nuevamente la lectura para asegurarte de que la disposición de los conceptos sea la adecuada. En este caso[00] imaginar instituciones bancarias que no realicen transacciones económicas no tiene mucho sentido.,0,activo,developer,2021-11-19,developer,2021-11-19,349,&&
$$,1909,monedas / inversionistas,¡Cuidado! La noción de inversionistas no es una que aparezca en el texto.,0,activo,developer,2021-11-19,developer,2021-11-19,349,&&
$$,1909,en un restaurante,Esta respuesta es incorrecta[00] pues es un complemento circunstancial de lugar.,0,activo,developer,2021-11-19,developer,2021-11-19,351,&&
$$,1909,para quienes están hambrientos,Vuelve a leer las Opciónes. Éste es un complemento de objeto indirecto.,0,activo,developer,2021-11-19,developer,2021-11-19,351,&&
$$,1909,eligiendo sensatamente del menú,La respuesta no es correcta. Éste es un complemento circunstancial de modo.,0,activo,developer,2021-11-19,developer,2021-11-19,351,&&
$$,1909,las porciones que se van a comer,¡Correcto! Es la respuesta a “¿Qué deben pedir?”,1,activo,developer,2021-11-19,developer,2021-11-19,351,&&
$$,1909,a[00] c[00] e,Recuerda que a las energías del sol y del viento se les llama renovables.,0,activo,developer,2021-11-19,developer,2021-11-19,354,&&
$$,1909,a[00] b[00] d,La energía solar se considera renovable o inagotable.,0,activo,developer,2021-11-19,developer,2021-11-19,354,&&
$$,1909,b[00] d[00] e,¡Correcto! Al igual que los alimentos[00] el agua dulce[00] los bosques y los combustibles fósiles como el petróleo se pueden terminar si no se utilizan con sensatez y cuidado.,1,activo,developer,2021-11-19,developer,2021-11-19,354,&&
$$,1909,b[00] c[00] e,La energía eólica se considera renovable o inagotable.,0,activo,developer,2021-11-19,developer,2021-11-19,354,&&
$$,1909,a[00] g[00] h,Tu respuesta es incorrecta. Aunque todos estos puntos son relevantes y tienen parte de razón[00] no se abordaron directamente en el texto. Inténtalo de nuevo.,0,activo,developer,2021-11-19,developer,2021-11-19,359,&&
$$,1909,b[00] e[00] f,¡Es correcto![00] has identificado algunos de los problemas más urgentes relacionados con la hambruna.,1,activo,developer,2021-11-19,developer,2021-11-19,359,&&
$$,1909,b[00] c[00] d,Esta respuesta es completamente errónea[00] no sólo porque dos de estos elementos no aparecen en el texto[00] sino porque además se trata de datos falsos.,0,activo,developer,2021-11-19,developer,2021-11-19,359,&&
$$,1909,b[00] e[00] h,Estuviste muy cerca. Pero el tema del desempleo no se aborda en la lectura.,0,activo,developer,2021-11-19,developer,2021-11-19,359,&&
$$,1909,frustrado / servicio al cliente / respuesta / persistente,¡Excelente! Lo hiciste muy bien. Tienes muy claro que[00] a pesar de las dificultades y de experimentar emociones complicadas[00] lo mejor que se puede hacer es perseverar hasta conseguir lo que deseas.,1,activo,developer,2021-11-19,developer,2021-11-19,369,&&
$$,1909,triste / gerente / reembolso / necia,Tu respuesta es incorrecta Necesitas regresar al texto y leerlo con cuidado. Ninguna de estas respuestas es correcta.,0,activo,developer,2021-11-19,developer,2021-11-19,369,&&
$$,1909,frustrado / vendedor / respuesta / problemática,Perdiste un poco el sentido de la lectura. Por un lado[00] Javier no intenta contactar con los vendedores. Por otro[00] la perseverancia no es problemática[00] al contrario[00] es una habilidad muy útil para resolver distintos tipos de problemas.,0,activo,developer,2021-11-19,developer,2021-11-19,369,&&
$$,1909,confundido / servicio al cliente / respuesta / persistente,Estuviste a punto de obtener la respuesta correcta. Observa con cuidado el texto: Javier no está confundido[00] sabe perfectamente qué es lo que quiere[00] más bien se siente frustrado por no obtenerlo.,0,activo,developer,2021-11-19,developer,2021-11-19,369,&&
$$,1909,debido al cambio climático,¡Maravilloso! El complemento explica la causa por la cual los mamuts se extinguieron. ¡Lo estás haciendo muy bien!,1,activo,developer,2021-11-19,developer,2021-11-19,373,&&
$$,1909,hace 4 000 años,¡Vaya[00] fallaste! El complemento elegido es de tiempo. No olvides la estrategia aprendida en esta sesión.,0,activo,developer,2021-11-19,developer,2021-11-19,373,&&
$$,1909,para dar espacio a otras especies,Elegiste mal la respuesta[00] no lograste la atención adecuada[00] porque la respuesta no presenta un complemento de causa. ¡Verifícalo! ,0,activo,developer,2021-11-19,developer,2021-11-19,373,&&
$$,1909,en el Polo Norte,¡Fallaste! Deberás poner más atención[00] el complemento es de lugar[00] quizá la técnica aprendida al inicio de la sesión sea de ayuda. ¡No te desanimes!,0,activo,developer,2021-11-19,developer,2021-11-19,373,&&
$$,1909,a[00] b[00] c,¡Incorrecto! Uno de estos animales aún no se ha extinguido. ¡Piensa bien cuál es! ¡Anímate a investigar más sobre el tema!,0,activo,developer,2021-11-19,developer,2021-11-19,376,&&
$$,1909,b[00] c[00] e,¡Felicidades! Identificaste muy bien a los animales que están extintos. ¡Vaya[00] parece que sabes bastante sobre el tema! ¿Te gustaría haber conocido a algunos de estos animales?,1,activo,developer,2021-11-19,developer,2021-11-19,376,&&
$$,1909,a[00] d[00] f,¡Alto! Ninguno de estos animales está extinto[00] pero recuerda[00] si no cuidamos su hábitat pueden extinguirse. ¡No te desanimes! ¡Puedes hacerlo mejor! Además sería genial aprender un poco más sobre el tema. ¿Te gustaría?,0,activo,developer,2021-11-19,developer,2021-11-19,376,&&
$$,1909,b[00] d[00] e,Te falta explorar un poco más sobre el tema. Dos de los animales están extintos y uno aún se puede apreciar. ¡Vamos[00] lo harás mejor la próxima vez!,0,activo,developer,2021-11-19,developer,2021-11-19,376,&&
$$,1909,conservación de las especies / manipulación genética / molécula de ADN / información genética / especies extintas / proyectos de conservación,¡Felicidades! Lo hiciste muy bien. El orden que has dado a los conceptos es el adecuado para identificar lo que el texto quiere comunicar.,1,activo,developer,2021-11-19,developer,2021-11-19,379,&&
$$,1909,molécula de ADN / información genética / manipulación genética / conservación de las especies / proyectos de conservación,Revisa con cuidado nuevamente el sentido general del párrafo. Sólo una de las respuestas es correcta.,0,activo,developer,2021-11-19,developer,2021-11-19,379,&&
$$,1909,manipulación genética / molécula de ADN / información genética / conservación de las especies / proyectos de conservación / especies extintas,Necesitas volver a leer el texto nuevamente. Ninguna de las respuestas corresponde con el sentido que la lectura quiere comunicar.,0,activo,developer,2021-11-19,developer,2021-11-19,379,&&
$$,1909,conservación de las especies / información genética / molécula de ADN / manipulación genética / especies extintas / proyectos de conservación.,¡Estuviste muy cerca! Necesitas revisar la distinción entre información y manipulación genética.,0,activo,developer,2021-11-19,developer,2021-11-19,379,&&
$$,1909,Explicar por qué las naciones más felices del mundo se perciben así.,Vuelve a leer las Opciónes. El texto sólo menciona el resultado del reporte[00] pero no explica por qué los países más felices se perciben así.,0,activo,developer,2021-11-19,developer,2021-11-19,382,&&
$$,1909,Debatir qué cosas hacen felices a algunas personas mientras que a otras las hace infelices.,Casi acertaste. Ésta es la parte final del texto[00] la cual lleva a una reflexión personal[00] pero el mensaje principal no es éste.,0,activo,developer,2021-11-19,developer,2021-11-19,382,&&
$$,1909,Comparar a los países más felices con los países menos felices.,Vuelve a analizar el texto. Solamente se mencionan algunos[00] pero no se realiza una comparación de por qué se obtuvieron esos resultados.,0,activo,developer,2021-11-19,developer,2021-11-19,382,&&
$$,1909,Dar a conocer que existe un informe que mide la felicidad de las personas en el mundo.,¡Correcto! Comprendiste el mensaje principal del texto.,1,activo,developer,2021-11-19,developer,2021-11-19,382,&&
$$,1909,en cambio,¡Extraordinario! Lograste identificar a la perfección el contraste. En cambio marca perfectamente la diferencia entre ropa de moda y prendas. Sabes reconocer muy bien los conectores de contraste.,1,activo,developer,2021-11-19,developer,2021-11-19,391,&&
$$,1909,tal como,¡Incorrecto! Tal como indica una comparación. ¡Verifícalo! ¡Recuerda poner mayor atención cuando realices una lectura!,0,activo,developer,2021-11-19,developer,2021-11-19,391,&&
$$,1909,a pesar de que,¡Concéntrate! A pesar de que es un conector que ayuda añadir más información al texto y no es de contraste. ¡Lo harás mejor la próxima vez!,0,activo,developer,2021-11-19,developer,2021-11-19,391,&&
$$,1909,igualmente,¡Tuviste un pequeño error! La respuesta elegida se utiliza cuando existe una comparación y no un contraste. ¡No te desanimes!,0,activo,developer,2021-11-19,developer,2021-11-19,391,&&
$$,1909,por lo tanto[00] a principios del milenio[00] se usaba alrededor de 200,¡Alto! Procura poner más atención al leer. La respuesta elegida no crea un contraste. Recuerda que por lo tanto se usa para señalar el motivo o razón de algo que sucede. ¡Lo harás bien la próxima vez! ,0,activo,developer,2021-11-19,developer,2021-11-19,393,&&
$$,1909,y a principios del milenio su usaba alrededor de 200,¡Elegiste la respuesta incorrecta! Esta oración no crea un contraste[00] más bien está creando una conexión. ¡Verifícalo! ¡No te desanimes!,0,activo,developer,2021-11-19,developer,2021-11-19,393,&&
$$,1909,mientras que[00] a principios del milenio se usaba alrededor de 200,¡Perfecto! La oración elegida crea un contraste en el texto. ¡Reconoces muy bien cuando existe un contraste!,1,activo,developer,2021-11-19,developer,2021-11-19,393,&&
$$,1909,como a principios del milenio[00] que se usaba alrededor de 200,¡Al parecer no lograste la atención adecuada! Parece que lograste realizar una comparación y no un contraste. ¡Piénsalo bien y no te desanimes!,0,activo,developer,2021-11-19,developer,2021-11-19,393,&&
$$,1909,b[00] d[00] e,¡Lo has hecho muy bien! Las consecuencias económicas[00] sociales y ambientales son provocadas por el alto consumo de prendas de moda.,1,activo,developer,2021-11-19,developer,2021-11-19,394,&&
$$,1909,a[00] b[00] c,¡Parece que no lo lograste! Sólo una de las consecuencias de tu respuesta es correcta. ¡Pon mayor atención a todo lo que ocurre en el texto!,0,activo,developer,2021-11-19,developer,2021-11-19,394,&&
$$,1909,b[00] c[00] e,¡Vamos[00] puedes poner más atención al texto! Dos de las consecuencias son correctas[00] pero una no coincide. ¿Por qué? ¡No te desanimes[00] atrévete a repasar lo aprendido al inicio de la sesión!,0,activo,developer,2021-11-19,developer,2021-11-19,394,&&
$$,1909,a[00] d[00] e,¡Cuidado! Una de las consecuencias no es correcta. Recuerda que tienes que poner atención a cada detalle. ¿Qué pasaba en ese momento? ¡Vamos[00] lo puedes hacer!,0,activo,developer,2021-11-19,developer,2021-11-19,394,&&
$$,1909,b[00] c,¡Lo hiciste de maravilla! Dos Opciónes bastante buenas son realizar juguetes con la ropa que ya no usas y personalizarla. Reflexiona cómo llevar a cabo en la vida cotidiana tu elección.,1,activo,developer,2021-11-19,developer,2021-11-19,398,&&
$$,1909,a[00] d,¿Podrías pensarlo mejor? ¿Las Opciónes elegidas podrán disminuir los desechos y consecuencias? ¡No desesperes!,0,activo,developer,2021-11-19,developer,2021-11-19,398,&&
$$,1909,a[00] c,Una de las Opciónes causaría más desechos y daño al ambiente. ¡Vamos[00] anímate! Seguro lo harás mejor la próxima vez.,0,activo,developer,2021-11-19,developer,2021-11-19,398,&&
$$,1909,b[00] d,¿Ambas te parecen buenas Opciónes? Posiblemente sólo una de ellas podría ser de ayuda. ¡Piénsalo bien!,0,activo,developer,2021-11-19,developer,2021-11-19,398,&&
$$,1909,1a[00] 2c[00] 3d[00] 4b,¡Lo hiciste muy bien! Has logrado seleccionar la problemática que corresponde a cada una de las situaciones que se te han presentado.,1,activo,developer,2021-11-19,developer,2021-11-19,399,&&
$$,1909,1b[00] 2a[00] 3d[00] 4c,Necesitas atender con más cuidado la lectura. Aunque el impacto social y el económico estén relacionados[00] hay elementos que los distinguen con claridad.,0,activo,developer,2021-11-19,developer,2021-11-19,399,&&
$$,1909,1c[00] 2a[00] 3b[00] 4d,Te encuentras un poco revuelto. Ninguna de las respuestas es correcta. Intenta despejar un poco tu mente y regresar a la lectura con una mente más fresca para volverlo a intentar.,0,activo,developer,2021-11-19,developer,2021-11-19,399,&&
$$,1909,1a[00] 2b[00] 3c[00] 4d,Estuviste cerca[00] pero confundiste el impacto social con el impacto ecológico. Inténtalo nuevamente.,0,activo,developer,2021-11-19,developer,2021-11-19,399,&&
$$,1909,Profesionales que investigan[00] estudian y emiten juicios sobre los actos y códigos éticos.,¡Muy bien! Los eticistas deciden sobre la construcción de principios y valores éticos.,1,activo,developer,2021-11-19,developer,2021-11-19,401,&&
$$,1909,Personas que se comportan con superioridad ante las demás personas.,¡Cuidado! Ser elitista es un comportamiento y no tiene que ver con eticista.,0,activo,developer,2021-11-19,developer,2021-11-19,401,&&
$$,1909,Profesionales que se dedican al cuidado de otras personas en cuanto al cuidado del cuerpo[00] la mente y alma.,¡Te has confundido! A lo que se refiere la descripción es a un esteticista.,0,activo,developer,2021-11-19,developer,2021-11-19,401,&&
$$,1909,Profesionales dedicados a la enseñanza[00] que transmiten saberes y ayudan a otras personas a generar nuevos conocimientos.,Tu respuesta es incorrecta. Esta descripción corresponde a un docente.,0,activo,developer,2021-11-19,developer,2021-11-19,401,&&
$$,1909,a[00] c[00] d,¡Claro! Conoces muy bien las diferencias entre lo positivo y lo negativo de internet.,1,activo,developer,2021-11-19,developer,2021-11-19,402,&&
$$,1909,a[00] b[00] e,¡Cuidado! Tu respuesta contiene aspectos negativos. ¿Cuáles son las diferencias entre lo negativo y lo positivo?,0,activo,developer,2021-11-19,developer,2021-11-19,402,&&
$$,1909,b[00] c[00] d,¡No es así! Lo negativo es lo puesto a lo positivo. Revisa de nuevo lo que se está solicitando.,0,activo,developer,2021-11-19,developer,2021-11-19,402,&&
$$,1909,a[00] b[00] c,¡Atención! Lo positivo son las cosas buenas que tiene internet. Y lo negativo las cosas malas.,0,activo,developer,2021-11-19,developer,2021-11-19,402,&&
$$,1909,a[00] b[00] c,No es así. Recuerda lo que significa un plagio. Una de las Opciónes que elegiste es una mala idea.,0,activo,developer,2021-11-19,developer,2021-11-19,405,&&
$$,1909,b[00] c[00] d,¡Cuidado! El que la información esté en línea no quiere decir que esté libre de derechos. Siempre es bueno dar crédito al trabajo de los demás.,0,activo,developer,2021-11-19,developer,2021-11-19,405,&&
$$,1909,a[00] c[00] e,¡Muy bien! Sabes perfectamente cómo evitar un plagio. Es importante que seas muy consciente de ello. ¡Felicidades!,1,activo,developer,2021-11-19,developer,2021-11-19,405,&&
$$,1909,a[00] d[00] e,¡Alto! Utilizar las imágenes sin permiso o sin colocar a su autor también es plagio.,0,activo,developer,2021-11-19,developer,2021-11-19,405,&&
$$,1909,b[00] d[00] e,¡Excelente! Sabes muy bien qué hacer para prevenir un ciberdelito. Si te es posible[00] comparte la información con tus familiares y amigos.,1,activo,developer,2021-11-19,developer,2021-11-19,407,&&
$$,1909,a[00] b[00] c,¡Ups! Elegiste una respuesta muy mala. Cuidado con eso[00] podrías ser vulnerable a un ciberdelito[00] pon más atención.,0,activo,developer,2021-11-19,developer,2021-11-19,407,&&
$$,1909,a[00] c[00] e,¡Cuidado! Las acciones elegidas podrían provocar que seas víctima de un ciberdelito. Infórmate más sobre el tema.,0,activo,developer,2021-11-19,developer,2021-11-19,407,&&
$$,1909,a[00] d[00] e,¡Atento! No ibas tan mal[00] pero una de las Opciónes te dejaría desprotegido ante un ciberdelito. Ten cuidado.,0,activo,developer,2021-11-19,developer,2021-11-19,407,&&
$$,1909,a[00] c[00] e[00] b[00] d[00] f ,¡Revisa de nuevo las Opciónes! Difícilmente puedes comenzar por identificar la idea principal de un texto si aún no lo has leído.,0,activo,developer,2021-11-19,developer,2021-11-19,409,&&
$$,1909,b[00] c[00] d[00] a[00] e[00] f,¡Correcto! Si planeas de esta forma tu lectura seguro que podrás lograr una excelente comprensión del texto al que te enfrentes.,1,activo,developer,2021-11-19,developer,2021-11-19,409,&&
$$,1909,c[00] d[00] b[00] a[00] e[00] f,¡Cuidado! Algunos de los pasos parecen bien planeados[00] pero quizá es mejor que crees un entorno apto para la lectura antes de comenzar.,0,activo,developer,2021-11-19,developer,2021-11-19,409,&&
$$,1909,c[00] e[00] a[00] b[00] d[00] f,Vuelve a leer las Opciónes. Es lógico que lo primero que debes de hacer es leer con detenimiento[00] pero quizá valdría la pena que realizaras algunos pasos previos a la lectura.,0,activo,developer,2021-11-19,developer,2021-11-19,409,&&
$$,1909,habían,Esta opción no es la correcta[00] pues este tipo de oraciones se llaman impersonales. “Las cámaras” no son el sujeto[00] por lo que no se debe hacer la concordancia de número con el verbo.,0,activo,developer,2021-11-19,developer,2021-11-19,422,&&
$$,1909,habías,Analiza de nuevo la respuesta. Este tipo de oraciones se llaman impersonales[00] por lo que no hay un sujeto en segunda persona de singular.,0,activo,developer,2021-11-19,developer,2021-11-19,422,&&
$$,1909,había,¡Correcto! Las oraciones impersonales (que no tienen sujeto) se ponen en tercera persona de singular.,1,activo,developer,2021-11-19,developer,2021-11-19,422,&&
$$,1909,habíamos,No puede ser esta opción[00] pues este tipo de oraciones se llaman impersonales. No hay un sujeto en primera persona de plural.,0,activo,developer,2021-11-19,developer,2021-11-19,422,&&
$$,1909,1c[00] 2a[00] 3b[00] 4d,¡Excelente! Has identificado algunos de los elementos más importantes para distinguir a un fotógrafo profesional de alguien que tan sólo es un aficionado.,1,activo,developer,2021-11-19,developer,2021-11-19,429,&&
$$,1909,1a[00] 2b[00] 3d[00] 4c,Vuelve a leer el texto y analízalo con más atención. Ninguna de tus respuestas fue correcta.,0,activo,developer,2021-11-19,developer,2021-11-19,429,&&
$$,1909,1c[00] 2b[00] 3a[00] 4d,Tu respuesta es incorrecta. Tienes una confusión entre la habilidad técnica y la comunicativa. Revisa nuevamente el texto.,0,activo,developer,2021-11-19,developer,2021-11-19,429,&&
$$,1909,1a[00] 2c[00] 3b[00] 4d,Estás confundiendo la habilidad artística con la habilidad técnica. Revisa nuevamente el texto.,0,activo,developer,2021-11-19,developer,2021-11-19,429,&&
$$,1909,a[00] b[00] d,Lee bien la información. México no figura en las listas oficiales porque sólo está legalizado el matrimonio igualitario en algunas ciudades[00] no en todo el país. En Alemania[00] se legalizó en 2017.,0,activo,developer,2021-11-19,developer,2021-11-19,438,&&
$$,1909,b[00] c[00] e,Excelente. Estos países legalizaron el matrimonio igualitario antes de 2009.,1,activo,developer,2021-11-19,developer,2021-11-19,438,&&
$$,1909,a[00] c[00] f,Vuelve a investigar. México no figura en las listas oficiales porque sólo está legalizado el matrimonio igualitario en algunas ciudades[00] no en todo el país. En Ecuador se legalizó en 2019.,0,activo,developer,2021-11-19,developer,2021-11-19,438,&&
$$,1909,c[00] e[00] f,Te equivocaste. En Ecuador[00] se legalizó en 2019.,0,activo,developer,2021-11-19,developer,2021-11-19,438,&&
$$,1909,tradición oral,¡Estupendo! La tradición oral era el modo en que nuestros antepasados se contaban historias. Sigue así[00] lo estás haciendo muy bien.,1,activo,developer,2021-11-19,developer,2021-11-19,442,&&
$$,1909,tradición escolar,¡Incorrecto! El proceso de transmisión de conocimiento se enseñaba en la escuela[00] pero tradición escolar no es el nombre correcto ¡Debes poner más atención!,0,activo,developer,2021-11-19,developer,2021-11-19,442,&&
$$,1909,tradición escrita,Elegiste mal la respuesta. La escritura aún no era considerada[00] por ello se transmitían los conocimientos e historias de boca en boca. ¡Ánimo y a poner más atención en los siguientes textos!,0,activo,developer,2021-11-19,developer,2021-11-19,442,&&
$$,1909,tradición cultural,¡Fallaste! Sí[00] es una forma cultural la manera en que realizaban la transmisión de saberes[00] pero ¿cómo podrías nombrar a la expresión que se realiza de boca en boca? ¡No te desanimes! Recuerda la actividad realizada al iniciar está sesión.,0,activo,developer,2021-11-19,developer,2021-11-19,442,&&
$$,1909,b[00] c[00] e,¡Lo hiciste excelente! Conoces perfectamente que las leyendas[00] las canciones y los relatos son tradiciones orales. ¿Cuáles conoces?,1,activo,developer,2021-11-19,developer,2021-11-19,443,&&
$$,1909,a[00] b[00] c,¡Incorrecto! La respuesta no describe todas las tradiciones orales. Recuerda la lectura y qué tradiciones orales conoces. Seguramente ya las has aprendido antes ¡Tú puedes!,0,activo,developer,2021-11-19,developer,2021-11-19,443,&&
$$,1909,a[00] c[00] e,¡Tuviste un error! Las pinturas no pueden ser orales. ¡No te distraigas!,0,activo,developer,2021-11-19,developer,2021-11-19,443,&&
$$,1909,b[00] c[00] d,¡Fallaste! Las fotografías[00] aunque se puedan describir oralmente[00] tienen la función principal de comunicar gráficamente. ¡No te rindas! ¡Ánimo!,0,activo,developer,2021-11-19,developer,2021-11-19,443,&&
$$,1909,El encuentro de la mujer con los sabios para contarles el sueño que tuvo y mostrarles la manera de conservar las palabras,¡Incorrecto! Los acontecimientos no son parte del nudo. ¡Verifícalo! ¡Recuerda poner mayor atención cuando realices una lectura!,0,activo,developer,2021-11-19,developer,2021-11-19,444,&&
$$,1909,El descubrimiento de una sabia mujer[00] mediante un sueño[00] de una nueva forma de transmitir los conocimientos a generaciones futuras,¡Extraordinario! Lograste identificar perfectamente el nudo del texto. Sabes reconocer muy bien la estructura. ¿Qué crees que sintió la mujer al descubrir cómo guardar los conocimientos?,1,activo,developer,2021-11-19,developer,2021-11-19,444,&&
$$,1909,La forma en que nuestros antepasados transmitían los saberes e historias y los problemas que surgían por ello,¡Fallaste! Estás confundiendo el nudo del texto con un tipo de resumen. ¡Concéntrate! ¡Lo harás mejor la próxima vez!,0,activo,developer,2021-11-19,developer,2021-11-19,444,&&
$$,1909,Los viajes que realizaban nuestros antepasados para transmitir los saberes de todas las generaciones,¡Tuviste un pequeño error! El texto menciona algo sobre viajes[00] pero no es parte del nudo. ¡No te desanimes!,0,activo,developer,2021-11-19,developer,2021-11-19,444,&&
$$,1909,d[00] b[00] f[00] c[00] a[00] e,¡Concéntrate! Antes de poder pensar en un método más adecuado[00] el pastor ensayó con un método para probar su efectividad.,0,activo,developer,2021-11-19,developer,2021-11-19,449,&&
$$,1909,a[00] d[00] f[00] c[00] e,Te equivocaste. Recuerda que[00] antes de reconocer si una situación es problemática[00] debes evaluar si ésta realmente representa un problema.,0,activo,developer,2021-11-19,developer,2021-11-19,449,&&
$$,1909,d[00] b[00] a[00] c[00] f[00] e,¡Correcto! Este método de solución de problemas utilizado por el pastor del sueño es de utilidad y adaptable para analizar la solución de los tuyos en tu vida diaria.,1,activo,developer,2021-11-19,developer,2021-11-19,449,&&
$$,1909,b[00] d[00] f[00] c[00] a[00] e,¡Concéntrate! Parece que estás bastante confundido. Revisa nuevamente tu lectura con detenimiento.,0,activo,developer,2021-11-19,developer,2021-11-19,449,&&
$$,1909,Paradoja de Berni,¡Alto! Procura poner más atención al leer. Sí es una paradoja[00] pero erraste en el nombre. ¡Lo harás bien la próxima vez!,0,activo,developer,2021-11-19,developer,2021-11-19,451,&&
$$,1909,Teoría de Fermi,¡Elegiste la respuesta incorrecta! Seguramente leíste otro texto. Enrico Fermi no creó una teoría. ¡No te desanimes!,0,activo,developer,2021-11-19,developer,2021-11-19,451,&&
$$,1909,Paradoja de Fermi,¡Perfecto! Es la idea que describe Enrico Fermi[00] por ello le llaman la Paradoja de Fermi. ¡Vaya[00] eres un magnifico lector!,1,activo,developer,2021-11-19,developer,2021-11-19,451,&&
